4.986894055625142208e+00,4.226303278775317196e+00,3.519563306407525349e+00,2.871830682711423499e+00,2.286527962805598335e+00,1.766008035984737878e+00,1.311934801702072440e+00,9.255123410786543214e-01,6.076285972136197255e-01,3.589485896964094147e-01,1.799766860803467261e-01,7.109927248921393828e-02,3.261465118781426559e-02,6.475440445341265616e-02,1.676989295407666503e-01,3.415889127015105386e-01,5.865339231619425275e-01,9.026189313831989303e-01,1.289909309210622412e+00,1.748454704757054889e+00,2.278292072895717890e+00,2.879448064919816197e+00,3.551940926743736959e+00,4.295782016533087777e+00,5.110977024965489335e+00,5.997526961176038895e+00,6.955428952618045280e+00,7.984676896052771866e+00,9.085261988616075257e+00,1.025717316165266446e+01
3.657304832700797093e+00,3.010237463020880799e+00,2.418907892766311019e+00,1.887906311827565409e+00,1.420291931375539995e+00,1.018173561885341583e+00,6.830450158716081521e-01,4.159882362437359316e-01,2.178012329419821702e-01,8.908138320989694714e-02,3.028124162309102363e-02,4.174687404548640957e-02,1.237447695973005468e-01,2.764811027154158718e-01,5.001157590156288801e-01,7.947727065638486854e-01,1.160547771232654179e+00,1.597514538547059271e+00,2.105728883643063654e+00,2.685232483246242641e+00,3.336055563027203963e+00,4.058219064155776046e+00,4.851736364084153763e+00,5.716614651890157717e+00,6.652856033525051949e+00,7.660458424108764319e+00,8.739416271012323989e+00,9.889721141497869183e+00,1.111136220120116747e+01,1.240432660407139842e+01
2.614120773055946145e+00,2.072204047786405212e+00,1.587772944168785338e+00,1.164893068476780869e+00,8.062870858667270380e-01,5.138377296917912007e-01,2.888812700562420344e-01,1.323865197936363036e-01,4.506818858179366394e-02,2.746100018656191452e-02,7.996951760074853810e-02,2.029024601937262362e-01,3.964968502758507429e-01,6.609353283639444188e-01,9.963587812425628298e-01,1.402875691818685766e+00,1.880569156233322214e+00,2.429502214755671297e+00,3.049721946229124736e+00,3.741262643910692631e+00,4.504148300571458208e+00,5.338394568400167017e+00,6.244010315453550675e+00,7.220998869206988857e+00,8.269359015271938063e+00,9.389085802948001103e+00,1.058017119718970811e+01,1.184260460756906141e+01,1.317637331805225820e+01,1.458146283628229867e+01
1.805483947297795710e+00,1.361495766368191473e+00,9.766209830054659591e-01,6.544366500344558357e-01,3.973520017096313084e-01,2.070392219996619321e-01,8.468785914129221826e-02,3.116136604651026376e-02,4.709687347301142607e-02,1.329707549606075900e-01,2.891428781426923500e-01,5.158871809769989270e-01,8.134132428436731121e-01,1.181881786728293582e+00,1.621416005487833711e+00,2.132109960443160812e+00,2.714034892324515447e+00,3.367244020428928675e+00,4.091776231466163871e+00,4.887658942346130075e+00,5.754910341036893584e+00,6.693541154011138694e+00,7.703556049650591930e+00,8.784954759056025964e+00,9.937732975551213599e+00,1.116188307944961444e+01,1.245739472378996737e+01,1.382425530865157270e+01,1.526245036557044088e+01,1.677196386895723990e+01
1.191099312369202190e+00,8.387462113104944272e-01,5.470296732755236535e-01,3.190695949595336867e-01,1.569819226291035430e-01,6.224182201072254311e-02,3.590154868412623324e-02,7.872596668823003685e-02,1.912796135384854657e-01,3.739842624775248647e-01,6.271579581661106406e-01,9.510420924085020156e-01,1.345820565298802896e+00,1.811633590840869390e+00,2.348587805079989099e+00,2.956763774566899095e+00,3.636221646519519179e+00,4.387005450416177510e+00,5.209146407307713389e+00,6.102665499671457994e+00,7.067575483723265606e+00,8.103882476775249089e+00,9.211587217429952901e+00,1.039068607153775048e+01,1.164117183886332185e+01,1.296303440225873516e+01,1.435626125142426446e+01,1.582083790608831286e+01,1.735674825797819310e+01,1.896397484680676726e+01
7.391648417627394441e-01,4.729136508014178952e-01,2.687302155404225901e-01,1.293048808480525835e-01,5.647801451153671576e-02,5.153966050050323017e-02,1.154130718333601369e-01,2.487704767342469037e-01,4.521082028493576543e-01,7.257967200352674064e-01,1.070114775362398962e+00,1.485273179704821978e+00,1.971431704454169376e+00,2.528711293019423323e+00,3.157203024378497425e+00,3.856974785162098129e+00,4.628076298931602217e+00,5.470542960252316789e+00,6.384398787389027774e+00,7.369658716914639918e+00,8.426330401276430848e+00,9.554415626939309902e+00,1.075391144001716981e+01,1.202481104431273451e+01,1.336710452075240063e+01,1.478077940553018266e+01,1.626582115563602926e+01,1.782221352398804726e+01,1.944993886152084883e+01,2.114897835988035268e+01
4.242376326552501076e-01,2.391855162017949288e-01,1.175508528090389859e-01,6.161889516136050821e-02,7.297012462242090380e-02,1.527200046524104793e-01,3.016701314031579595e-01,5.204053721747817773e-01,8.093577287669326825e-01,1.168849288979826317e+00,1.599121739986348656e+00,2.100357053077031910e+00,2.672692244883393631e+00,3.316230085530371241e+00,4.031046982782759969e+00,4.817198865374285432e+00,5.674725626756122132e+00,6.603654518271845575e+00,7.604002765542949405e+00,8.675779603505267445e+00,9.818987871457490968e+00,1.103362527162548545e+01,1.231968536789304913e+01,1.367715838206934365e+01,1.510603183105920699e+01,1.660629103802259721e+01,1.817791954298618151e+01,1.982089943266390364e+01,2.153521160493387754e+01,2.332083598013705483e+01
2.257170062378019149e-01,1.174895320710301616e-01,7.395649617118531249e-02,9.701988254241172838e-02,1.880142869684336970e-01,3.478899975639208608e-01,5.773335076262257060e-01,8.768470299205668450e-01,1.246801705822009998e+00,1.687473847557644069e+00,2.199070078928159422e+00,2.781745085313474419e+00,3.435614354450636565e+00,4.160763462228631582e+00,4.957254935580408528e+00,5.825133389549677077e+00,6.764429417054274474e+00,7.775162564915267360e+00,8.857343632050481474e+00,1.001097645892255983e+01,1.123605933098007092e+01,1.253258608623974801e+01,1.390054699395322935e+01,1.533992945458486012e+01,1.685071855914929628e+01,1.843289753699504274e+01,2.008644811445792655e+01,2.181135080181107710e+01,2.360758512215645766e+01,2.547512979301898994e+01
1.267447412710028531e-01,9.141480771843650543e-02,1.219910210482090390e-01,2.200116884108943016e-01,3.865780891240882533e-01,6.224837793464086388e-01,9.283060333178950740e-01,1.304468634381440895e+00,1.751284974534556893e+00,2.268987930374803952e+00,2.857750854690825904e+00,3.517702541745864053e+00,4.248938050890809670e+00,5.051526642709090353e+00,5.925517672858483742e+00,6.870945021022880184e+00,7.887830455008978170e+00,8.976186210953082778e+00,1.013601698958787622e+01,1.136732151265605850e+01,1.267009374453856019e+01,1.404432385657262117e+01,1.548999899179186279e+01,1.700710387353655051e+01,1.859562129093715299e+01,2.025553248656164129e+01,2.198681746576679785e+01,2.378945524296893410e+01,2.566342403676939554e+01,2.760870142336226962e+01
1.133936787519131684e-01,1.474162233320663318e-01,2.484976971044351168e-01,4.178304162462068150e-01,6.562936899648901257e-01,9.645319644565014672e-01,1.343018606309049678e+00,1.792102783525173049e+00,2.312042947120692471e+00,2.903030650371122956e+00,3.565207593047521772e+00,4.298677937401017779e+00,5.103517307844200879e+00,5.979779443080574630e+00,6.927501168021807487e+00,7.946706149060648094e+00,9.037407758064459173e+00,1.019961127600891260e+01,1.143331560200089569e+01,1.273851458799039094e+01,1.411519808742748339e+01,1.556335278328329608e+01,1.708296284440378088e+01,1.867401044719569825e+01,2.033647619084770142e+01,2.207033942776585533e+01,2.387557852602038722e+01,2.575217107691549856e+01,2.770009405799070734e+01,2.971932395961309226e+01
1.740596717660972959e-01,2.742184988548722058e-01,4.425355775908016986e-01,6.798732783816144876e-01,9.868992341068147933e-01,1.364115695919400517e+00,1.811896941434433916e+00,2.330520983573214355e+00,2.920193880237659023e+00,3.581067777735072344e+00,4.313254190715955616e+00,5.116833791719812119e+00,5.991863671509035427e+00,6.938382766728665274e+00,7.956415952653002499e+00,9.045977156021255183e+00,1.020707174212006052e+01,1.143969835930745482e+01,1.274385037411279775e+01,1.411951699452819753e+01,1.556668415371579606e+01,1.708533520805227823e+01,1.867545149012280703e+01,2.033701274751372168e+01,2.206999749102963193e+01,2.387438327057022391e+01,2.575014689284777347e+01,2.769726459205064373e+01,2.971571216221028777e+01,3.180546505822162118e+01
2.989994892730579168e-01,4.623635292150053977e-01,6.949364227902352642e-01,9.972652173825991007e-01,1.369815250749166546e+00,1.812952880889890706e+00,2.326957687934749330e+00,2.912039683219661779e+00,3.568354853523848291e+00,4.296017684649378943e+00,5.095110843889487207e+00,5.965692555103968786e+00,6.907802196791068106e+00,7.921464559544370232e+00,9.006693098592387869e+00,1.016349243266893687e+01,1.139186027532064038e+01,1.269178893623645088e+01,1.406326649456447697e+01,1.550627772015281458e+01,1.702080479961745141e+01,1.860682791017080007e+01,2.026432567383637817e+01,2.199327551702215899e+01,2.379365395470296818e+01,2.566543681415681988e+01,2.760859940993520922e+01,2.962311667925619929e+01,3.170896328509471118e+01,3.386611369276412375e+01
4.799751658024380974e-01,7.038621628295710364e-01,9.979640308111805691e-01,1.362525875550975707e+00,1.797819324533392216e+00,2.304080609537798807e+00,2.881498631910459185e+00,3.530218287202568028e+00,4.250347615951675984e+00,5.041965041663101665e+00,5.905125608475481513e+00,6.839866044229264475e+00,7.846208766818422831e+00,8.924165021104677464e+00,1.007373732690617985e+01,1.129492138995753869e+01,1.258770759678420248e+01,1.395208218740177841e+01,1.538802817795903977e+01,1.689552608850275917e+01,1.847455451809590343e+01,2.012509059970159342e+01,2.184711035981053939e+01,2.364058900215672310e+01,2.550550113058279678e+01,2.744182092284838603e+01,2.944952226466743994e+01,3.152857885132758398e+01,3.367896426274612764e+01,3.590065201665001382e+01
7.099771128965296496e-01,9.919232287763306566e-01,1.345049278820206862e+00,1.769310719037272550e+00,2.264793352420173544e+00,2.831608581855731721e+00,3.469858321362845555e+00,4.179625001516335203e+00,4.960970668462894473e+00,5.813939151476603229e+00,6.738558996056678296e+00,7.734846309108940332e+00,8.802807238374887433e+00,9.942440034419648853e+00,1.115373672682226314e+01,1.243668447115878628e+01,1.379126662521031577e+01,1.521746360641033746e+01,1.671525357401873180e+01,1.828461297128672669e+01,1.992551695577051163e+01,2.163793974011272425e+01,2.342185486093319469e+01,2.527723538977515361e+01,2.720405409714955525e+01,2.920228357844815648e+01,3.127189634871416857e+01,3.341286491186266261e+01,3.562516180884369987e+01,3.790875964837330514e+01
9.830062787763990118e-01,1.320740454496251548e+00,1.730581877869437291e+00,2.212207685144233160e+00,2.765525123591592749e+00,3.390525650052564455e+00,4.087227593842725604e+00,4.855653363960463764e+00,5.695820811292887420e+00,6.607740524081805233e+00,7.591415585716271508e+00,8.646842288782506714e+00,9.774011147298031332e+00,1.097290792582041696e+01,1.224351457402914534e+01,1.358581003179242863e+01,1.499977090308563099e+01,1.648537201051809831e+01,1.804258684644443989e+01,1.967138793678955011e+01,2.137174713222195166e+01,2.314363583929596047e+01,2.498702520215512379e+01,2.690188624355531033e+01,2.888818997238907826e+01,3.094590746357667754e+01,3.307500991510612209e+01,3.527546868612211028e+01,3.754725531924798787e+01,3.989034154974599744e+01
1.293901111275436611e+00,1.685323290730485368e+00,2.149745124031478216e+00,2.686575904587160224e+00,3.295551045403579238e+00,3.976546572461276519e+00,4.729500376790703342e+00,5.554377105234165946e+00,6.451152077082074499e+00,7.419803890851746964e+00,8.460311126304212337e+00,9.572651007585831096e+00,1.075679900349775231e+01,1.201272886260661821e+01,1.334041283413475121e+01,1.473982195151026531e+01,1.621092631913945681e+01,1.775369537541613596e+01,1.936809812146812604e+01,2.105410331335577467e+01,2.281167961934260191e+01,2.464079574552556195e+01,2.654142053363298004e+01,2.851352303475688288e+01,3.055707256248480519e+01,3.267203872850131319e+01,3.485839146331779403e+01,3.711610102440167225e+01,3.944513799363005546e+01,4.184547326569127534e+01
1.638198891746740715e+00,2.081361406558813965e+00,2.598383607113494254e+00,3.188416660657698909e+00,3.851030379655945524e+00,4.585989546775233627e+00,5.393154532863507100e+00,6.272434318075564619e+00,7.223763233046565979e+00,8.247089047077649226e+00,9.342366725233013369e+00,1.050955511497515715e+01,1.174861518569217367e+01,1.305950910587031721e+01,1.444219977618339534e+01,1.589665061044559558e+01,1.742282544928246679e+01,1.902068854219835714e+01,2.069020456202493108e+01,2.243133863171934195e+01,2.424405635259000036e+01,2.612832382824234401e+01,2.808410768151549064e+01,3.011137506336469016e+01,3.221009365357390664e+01,3.438023165367469858e+01,3.662175777268266330e+01,3.893464120635411518e+01,4.131885161067345535e+01,4.377435907024900530e+01
2.012023705217899305e+00,2.505115267114569555e+00,3.072896439275332625e+00,3.714269299079427267e+00,4.428643855673944252e+00,5.215677542737862993e+00,6.075155924707156707e+00,7.006934263788300754e+00,8.010907336862413075e+00,9.086993163261384510e+00,1.023512392003883420e+01,1.145524072129103033e+01,1.274729054457803201e+01,1.411122438369275933e+01,1.554699611802776360e+01,1.705456180852522152e+01,1.863387925130786016e+01,2.028490768863942861e+01,2.200760761657732445e+01,2.380194065216058519e+01,2.566786943710819102e+01,2.760535756364025062e+01,2.961436951338394508e+01,3.169487060367634257e+01,3.384682693769289585e+01,3.607020535617767365e+01,3.836497338941184410e+01,4.073109920860813560e+01,4.316855157627127682e+01,4.567729979528829176e+01
2.411995246665358472e+00,2.953327106250809742e+00,3.570150430097442040e+00,4.261126630679608063e+00,5.025511318852116105e+00,5.862858210169126671e+00,6.772880592830758495e+00,7.755381827996501443e+00,8.810218476619461114e+00,9.937279814295028046e+00,1.113647600082477140e+01,1.240773101673413947e+01,1.375097832100048656e+01,1.516615811068492015e+01,1.665321554902538281e+01,1.821209959278809976e+01,1.984276219803612662e+01,2.154515776915244274e+01,2.331924276669112928e+01,2.516497542035372348e+01,2.708231551237192392e+01,2.907122420852309475e+01,3.113166392164459495e+01,3.326359819747376889e+01,3.546699161590318994e+01,3.774180970291535431e+01,4.008801884992528386e+01,4.250558623825521920e+01,4.499447976715041619e+01,4.755466798421662844e+01
2.835154068130639970e+00,3.423147985524706005e+00,4.087408987550452899e+00,4.826365695421754864e+00,5.639124373028650439e+00,6.525138411064788535e+00,7.484051186099204500e+00,8.515615856250141391e+00,9.619652016823158291e+00,1.079602114006334901e+01,1.204461208884137413e+01,1.336533227065738849e+01,1.475810206818292514e+01,1.622285123497544035e+01,1.775951650327782971e+01,1.936803995810213408e+01,2.104836790651635781e+01,2.280045007329985296e+01,2.462423901552977767e+01,2.651968968639100055e+01,2.848675910217958318e+01,3.052540608161411129e+01,3.263559103642514003e+01,3.481727579871031963e+01,3.707042347491536560e+01,3.939499831927521711e+01,4.179096562159806183e+01,4.425829160570138043e+01,4.679694333581321075e+01,4.940688862896827516e+01
