4.447117699593905371e+01,2.889864777650203465e+01,1.668570038542980072e+01,7.902315548560821412e+00,2.589886542878064191e+00,7.737279080233766537e-01,2.469615675018811185e+00,7.687428218832727644e+00,1.643327681895512171e+01,2.871080329275887166e+01,4.452199585236912327e+01,6.386771479812134800e+01,8.674803726862607789e+01,1.131624856895348472e+02,1.431101794549642534e+02
4.269035035063786410e+01,2.746781133893080451e+01,1.560683113012320078e+01,7.176686640138371764e+00,2.218344242476290695e+00,7.568458308150780578e-01,2.807786176255663957e+00,8.380919237878771355e+00,1.748226865537557373e+01,3.011541317358895853e+01,4.628229477854586804e+01,6.598373934426379606e+01,8.921979798862535915e+01,1.159899731817480273e+02,1.462933687778177045e+02
4.094625839921407362e+01,2.607370959523699838e+01,1.456469656869405860e+01,6.487792425593415402e+00,1.883536635952039795e+00,7.766984474843302566e-01,3.182691371370098388e+00,9.111144950802426479e+00,1.856799518567366647e+01,3.155675774829671809e+01,4.807932839860031748e+01,6.813649858428398431e+01,9.172829340250237351e+01,1.188541953678390399e+02,1.495132927945490167e+02
3.923890114166800203e+01,2.471634254542087561e+01,1.355929670114255359e+01,5.835632904926063347e+00,1.585463723305365447e+00,8.332857580311302526e-01,3.594331260362050973e+00,9.878105357603573111e+00,1.969045640984921164e+01,3.303483701688190877e+01,4.991309671253215186e+01,7.032599251818155039e+01,9.427352351025677990e+01,1.217551522478074446e+02,1.527699515051576498e+02
3.756827857799930115e+01,2.339571018948217684e+01,1.259063152746851877e+01,5.220208078136212571e+00,1.324125504536218800e+00,9.266077624554869274e-01,4.042705843231588325e+00,1.068180045828233560e+01,2.084965232790240464e+01,3.454965097934477569e+01,5.178359972034169800e+01,7.255222114595679272e+01,9.685548831188887675e+01,1.246928438216534829e+02,1.560633449096439449e+02
3.593439070820826942e+01,2.211181252742110814e+01,1.165870104767209270e+01,4.641517945223942121e+00,1.099521979644637604e+00,1.056664460757391844e+00,4.527815119978659375e+00,1.152223025283859315e+01,2.204558293983309980e+01,3.610119963568512702e+01,5.369083742202870724e+01,7.481518446760949814e+01,9.947418780739842248e+01,1.276672700893770127e+02,1.593934730080077316e+02
3.433723753229473630e+01,2.086464955923755227e+01,1.076350526175318478e+01,4.099562506189213806e+00,9.116531486306006515e-01,1.223455852936846666e+00,5.049659090603284106e+00,1.239939474127244523e+01,2.327824824564134687e+01,3.768948298590301249e+01,5.563480981759329325e+01,7.711488248313983718e+01,1.021296219967855734e+02,1.306784310509780767e+02,1.627603358002491802e+02
3.277681905025875153e+01,1.965422128493155896e+01,9.905044169711823443e+00,3.594341761032036509e+00,7.605190114941154933e-01,1.426981938993853394e+00,5.608237755105457190e+00,1.331329392358384744e+01,2.454764824532714940e+01,3.931450102999845342e+01,5.761551690703542761e+01,7.945131519254773877e+01,1.048217908800503295e+02,1.337263267064568026e+02,1.661639332863681773e+02
3.125313526210036486e+01,1.848052770450313176e+01,9.083317771548049535e+00,3.125855709752416889e+00,6.461195682351855707e-01,1.667242718928409806e+00,6.203551113485179513e+00,1.426392779977275183e+01,2.585378293889049672e+01,4.097625376797147112e+01,5.963295869035510322e+01,8.182448259583308925e+01,1.075506944571925203e+02,1.368109570558129633e+02,1.696042654663646090e+02
2.976618616781945548e+01,1.734356881795219962e+01,8.298326067261772465e+00,2.694104352350328302e+00,5.684548188538017799e-01,1.944238192740529225e+00,6.835599165742482164e+00,1.525129636983928094e+01,2.719665232633145280e+01,4.267474119982208691e+01,6.168713516755239823e+01,8.423438469299607334e+01,1.103163327282124015e+02,1.399323220990468144e+02,1.730813323402387880e+02
2.831597176741621169e+01,1.624334462527891532e+01,7.550069056853115690e+00,2.299087688825823594e+00,5.275247633499735578e-01,2.257968360430175903e+00,7.504381911877280764e+00,1.627539963378326959e+01,2.857625640764983288e+01,4.440996332555012316e+01,6.377804633862709238e+01,8.668102148403650631e+01,1.131187056931095896e+02,1.430904218361579581e+02,1.765951339079902596e+02
2.690249206089039902e+01,1.517985512648308521e+01,6.838546740321947759e+00,1.940805719178839706e+00,5.233294017236943541e-01,2.608433221997399798e+00,8.209899351889685448e+00,1.733623759160490252e+01,2.999259518284590342e+01,4.618192014515582855e+01,6.590569220357950542e+01,8.916439296895461553e+01,1.159578133518845675e+02,1.462852562671469343e+02,1.801456701696194784e+02
2.552574704824224128e+01,1.415310032156489939e+01,6.163759117668388576e+00,1.619258443409434145e+00,5.558687339749645018e-01,2.995632777442144068e+00,8.952151485779582529e+00,1.843381024330398432e+01,3.144566865191939797e+01,4.799061165863897571e+01,6.807007276240931049e+01,9.168449914775008835e+01,1.188336557045368806e+02,1.495168253920132884e+02,1.837329411251260183e+02
2.418573672947152886e+01,1.316308021052417843e+01,5.525706188892324455e+00,1.334445861517554066e+00,6.251427601037895521e-01,3.419567026764473994e+00,9.731138313547095464e+00,1.956811758888071395e+01,3.293547681487056167e+01,4.983603786599982044e+01,7.027118801511682022e+01,9.424134002042335112e+01,1.217462327510669837e+02,1.527851292107572760e+02,1.873569467745103339e+02
2.288246110457848914e+01,1.220979479336108575e+01,4.924387953993861089e+00,1.086367973503246542e+00,7.311514801101587357e-01,3.880235969964315412e+00,1.054685983519209280e+01,2.073915962833490667e+01,3.446201967169916003e+01,5.171819876723802878e+01,7.250903796170167936e+01,9.683491558697392065e+01,1.246955444914743936e+02,1.560901677233786415e+02,1.910176871177719988e+02
