2.486314503545121113e+01,1.945476050386341882e+01,1.456270853125013076e+01,1.033448440417327241e+01,6.816273051228651347e+00,4.026321958679583979e+00,1.972755560500465855e+00,6.593869317484511994e-01,8.798903571421158587e-02,2.592938311634869208e-01
1.993546740580376309e+01,1.512550563341651433e+01,1.085233928945417681e+01,7.250326697868908710e+00,4.361571821445542341e+00,2.202662891138917889e+00,7.809364749244981363e-01,9.979197538450135241e-02,1.607690849220511642e-01,9.644604493629527209e-01
1.556083859070002795e+01,1.134929957751333696e+01,7.695018862201943755e+00,4.719217806108273905e+00,2.459919406206155124e+00,9.320526381419694806e-01,1.421662038922502369e-01,9.324583356426983938e-02,7.865979486736069948e-01,2.222675882106135870e+00
1.173925859013999506e+01,8.126142336153865386e+00,5.090747249493420057e+00,2.741157728891348011e+00,1.111315805510480592e+00,2.144911996887356453e-01,5.644474740371916571e-02,6.397485062877563688e-01,1.965475626968883116e+00,4.033940129393037921e+00
8.470727404123707061e+00,5.456033909338125376e+00,3.039524451328625698e+00,1.316146466218148348e+00,3.157610193585289049e-01,4.997857577922203143e-02,5.237721054589057346e-01,1.739299993554958901e+00,3.697402119807875476e+00,6.398253191223657765e+00
5.755245032651120418e+00,3.338974297066092500e+00,1.541350467707540695e+00,4.441840180886608147e-01,7.325504775029231808e-02,4.385147664134262935e-01,1.544148278057811297e+00,3.391900295365883444e+00,5.982377427190588293e+00,9.315615067597995846e+00
3.592811475722252901e+00,1.774963499337785633e+00,5.962252986301763702e-01,1.252703845028932395e-01,3.837978906857749117e-01,1.380099771591349667e+00,3.117573265200436872e+00,5.597549411720530443e+00,8.820401549117022455e+00,1.278602575851606105e+01
1.983426733337108061e+00,7.640015161531944488e-01,2.041489440965309210e-01,3.594055654608435124e-01,1.247389548164974160e+00,2.874733591312990111e+00,5.244047066886777131e+00,8.356247342618880580e+00,1.221147448558716420e+01,1.680948526397781961e+01
9.270908054956797928e-01,3.060883475123214459e-01,3.651214041066023208e-01,1.146589560962509191e+00,2.664030020187890813e+00,4.922416225578345461e+00,7.923569683116828521e+00,1.166799408806094895e+01,1.615559623660102417e+01,2.138599358398331063e+01
4.238036921979679850e-01,4.012239934151662357e-01,1.079142678660392374e+00,2.486822371007896049e+00,4.633719306754527700e+00,7.523147674387415940e+00,1.115614111389061236e+01,1.553278964804674622e+01,2.065276680215861660e+01,2.651555071853253764e+01
