1.427803278712167590e+01,1.112158292885568933e+01,8.301991438932237344e+00,5.874635991215337860e+00,3.863217640290013577e+00,2.279297661373863360e+00,1.128983788621819029e+00,4.156550810572813281e-01,1.412155724834763260e-01,3.067250221379145825e-01,9.127386023754875399e-01,1.959499632968815241e+00,3.447053325255592604e+00,5.375315808580011456e+00,7.744116710536101955e+00
1.328512022720645014e+01,1.024666663828435276e+01,7.548120816788124188e+00,5.243262816409672844e+00,3.355123635520645742e+00,1.894935084037713491e+00,8.686249860944633694e-01,2.794665831303030923e-01,1.292981545975189495e-01,4.191368499862348496e-01,1.149509305558377381e+00,2.320639212893788716e+00,3.932557972179878902e+00,5.985171791292049903e+00,8.478303021288196462e+00
1.232827281312619050e+01,9.407815493547978747e+00,6.830315340478970931e+00,4.647954787438965951e+00,2.883094776586233365e+00,1.546637652536517304e+00,6.443313294020623916e-01,1.793432310382796491e-01,1.534458825465165321e-01,5.676138236695100758e-01,1.422345154576222237e+00,2.717843938653718538e+00,4.454127764939120659e+00,6.631092919839040256e+00,9.248554477875245539e+00
1.140749054488087744e+01,8.605029494646554866e+00,6.148575010004768693e+00,4.088711904303211853e+00,2.447131063486774671e+00,1.234405366870276799e+00,4.561028185446160399e-01,1.152850247812111095e-01,2.136587563304689075e-01,7.521559431877400392e-01,1.731246149429021219e+00,3.151113810248600711e+00,5.011762703533318764e+00,7.313079194220990509e+00,1.005487108029725363e+01
1.052277342247051095e+01,7.838308641580074898e+00,5.502899825365516584e+00,3.565534167002407440e+00,2.047232496222269660e+00,9.582382270389889767e-01,3.039394535221237592e-01,8.729196435909729324e-02,3.099367759493774077e-01,9.727632085409272378e-01,2.076212290116776771e+00,3.620448827678441006e+00,5.605462787962474991e+00,8.031130614437898885e+00,1.089725282855421540e+01
9.674121445895098148e+00,7.107652934348556606e+00,4.893289786561217269e+00,3.078421575536556709e+00,1.683399074792715222e+00,7.181362330426545038e-01,1.878412343345858548e-01,9.536404977193914390e-02,4.422799414032420606e-01,1.229435619729071894e+00,2.457243576639493998e+00,4.125848990943246086e+00,6.235228018226593782e+00,8.785247180489767160e+00,1.177569972264615039e+01
8.861534615154656791e+00,6.413062372951999102e+00,4.319744893591882295e+00,2.627374129905668987e+00,1.355630799198122460e+00,5.140993848812793754e-01,1.078081609820051301e-01,1.395012810197360509e-01,6.106882526920599519e-01,1.522173176752167123e+00,2.874340008997158247e+00,4.667314300042994191e+00,6.901058394325652934e+00,9.575428892376578460e+00,1.269021176257301242e+01
8.085012930249165564e+00,5.754536957390397944e+00,3.782265146457502336e+00,2.212391830109734947e+00,1.063927669438485601e+00,3.461276825548590397e-01,6.384023346437926738e-02,2.197036581024878477e-01,8.151617098158326913e-01,1.850975879610218033e+00,3.327501587189777510e+00,5.244844754977697754e+00,7.602953916259671985e+00,1.040167575009834700e+01,1.364078894833484590e+01
7.344556391178631571e+00,5.132076687663751358e+00,3.280850545158076503e+00,1.833474676148756366e+00,8.082896855138025360e-01,2.142211260633936354e-01,5.593745178170827365e-02,3.359711810201943538e-01,1.055700312774560778e+00,2.215843728303222626e+00,3.816728311217353120e+00,5.858440355747358552e+00,8.340914584028640277e+00,1.126398775365506566e+01,1.462743127993162950e+01
6.640164997943049485e+00,4.545681563772056677e+00,2.815501089693605685e+00,1.490622668022732800e+00,5.887168474240747074e-01,1.183797154068830099e-01,8.409981593399214195e-02,4.883038497728558469e-01,1.332304061568242215e+00,2.616776722831182678e+00,4.342020181079882413e+00,6.508101102351970368e+00,9.114940397632572910e+00,1.216236490304674511e+01,1.565013875736335969e+01
5.971838750542422858e+00,3.995351585715321008e+00,2.386216780064088994e+00,1.183835805731663804e+00,4.052091551693018934e-01,5.860345058532730189e-02,1.483273259212309347e-01,6.767016643604720771e-01,1.644972956196880221e+00,3.053774863194097300e+00,4.903377196777366720e+00,7.193826994791538532e+00,9.925031357071450344e+00,1.309680719827337825e+01,1.670891138063004888e+01
5.339577648976746360e+00,3.481086753493531916e+00,1.992997616269524208e+00,9.131140892755469363e-01,2.577666087494827618e-01,3.489233159872626167e-02,2.486199817434252557e-01,9.011646247830458201e-01,1.993706996660475239e+00,3.526838149391971822e+00,5.500799358309810927e+00,7.915618033066065706e+00,1.077118746234529389e+01,1.406731463933497217e+01,1.780374914973170064e+01
4.743381693246021769e+00,3.002887067106700503e+00,1.635843598309913993e+00,6.784575186543856384e-01,1.463892081646182286e-01,4.724635844708117288e-02,3.849777834005766453e-01,1.161692731040576021e+00,2.378506182959028603e+00,4.035966581424805355e+00,6.134286665677214145e+00,8.673474217175558110e+00,1.165340871345410001e+01,1.507388722623153221e+01,1.893465206466832740e+01
4.183250883350263294e+00,2.560752526554826769e+00,1.314754726185263678e+00,4.798660938681821309e-01,7.107695341471070849e-02,9.566553113039093226e-02,5.574007308926809401e-01,1.458285983133057462e+00,2.799370515092530987e+00,4.581160159292584133e+00,6.803839118879563053e+00,9.467395547119993537e+00,1.257169511039784382e+01,1.611652495896302639e+01,2.010162012543987942e+01
3.659185219289456281e+00,2.154683131837910270e+00,1.029730999895568599e+00,3.173398149169335269e-01,3.182984449975805735e-02,1.801498496486554635e-01,7.658888242197400276e-01,1.790944381060495028e+00,3.256299993060990161e+00,5.162418882995319258e+00,7.509456717916868307e+00,1.029738202289938087e+01,1.352604665317654664e+01,1.719522783752948669e+01,2.130465333204638867e+01
