5.326741562639258376e+01,4.282926940907466928e+01,3.351720604793265323e+01,2.535125002003310613e+01,1.834586149795257626e+01,1.251166008765487625e+01,7.856550275643932935e+00,4.386477303656830529e+00,2.105947422722198592e+00,1.018393722873827567e+00,1.126438260099903443e+00,2.432083018689328302e+00,4.936851082331987328e+00,8.641892354674235222e+00,1.354806363741818132e+01,1.965598989157594545e+01,2.696611150772613641e+01,3.547872104704025986e+01,4.519399196962147869e+01,5.611200120216123111e+01,6.823274692343122183e+01,8.155616260456793043e+01,9.608212809185694425e+01,1.118104783358921424e+02,1.287410102340283231e+02
5.061920713695483443e+01,4.045854511180276347e+01,3.142506296697009915e+01,2.353852528428972946e+01,1.681320327072447185e+01,1.125957604209942531e+01,6.885441633131812900e+00,3.696663297600881748e+00,1.697683240205807298e+00,8.918838979376605414e-01,1.281846828857164500e+00,2.869541326197735387e+00,5.656463858255786015e+00,9.643742493520546688e+00,1.483221599628966203e+01,2.122249433358742010e+01,2.881500535972053711e+01,3.761003109783252540e+01,4.760773610435715142e+01,5.880818974595172932e+01,7.121138375081933702e+01,8.481724605894396518e+01,9.962565174953914493e+01,1.156364316424048155e+02,1.328493790345789876e+02
4.803905420307248875e+01,3.815587637008630395e+01,2.940097544156299136e+01,2.179385610410177065e+01,1.534860059905182972e+01,1.007554755209947572e+01,5.982388546175184452e+00,3.074904847100453420e+00,1.357474613244950667e+00,8.334296285570395035e-01,1.505310953169995747e+00,3.375055189261734423e+00,6.444132189735201521e+00,1.071364818792247853e+01,1.618442391071676312e+01,2.285705433115451513e+01,3.073195476727061148e+01,3.980939670418049303e+01,5.008953579464855466e+01,6.157243384529787988e+01,7.425807613376322536e+01,8.814638506887582992e+01,1.032372309627771614e+02,1.195304405044734182e+02,1.370258033906853541e+02
4.552695682474584515e+01,3.592126318392549678e+01,2.744494347171155368e+01,2.011724247946948907e+01,1.395205348293483105e+01,8.959574617655128748e+00,5.147391014774168383e+00,2.521201952155609050e+00,1.085321541839664228e+00,8.430309147319782204e-01,1.796830633038362546e+00,3.948624607881245918e+00,7.299856076770100621e+00,1.185160943787989218e+01,1.760468738069935668e+01,2.455966988427709552e+01,3.271695973037612504e+01,4.207681786608387142e+01,5.263939104049535445e+01,6.440473350019948384e+01,7.737282407226247471e+01,9.154357963436295620e+01,1.069168657315704394e+02,1.234925049220972113e+02,1.412702833023470816e+02
4.308291500197466206e+01,3.375470555332017852e+01,2.555696705741557651e+01,1.850868441039268930e+01,1.262356192237333019e+01,7.911657238766303557e+00,4.380449038928672323e+00,2.035554612766299343e+00,8.812240259899222217e-01,9.206877564624710297e-01,2.156405868462297981e+00,4.590249582056340039e+00,8.223635519360595225e+00,1.305762624339290845e+01,1.909300640623755285e+01,2.633034099295529984e+01,3.477002024903728739e+01,4.441229458354288795e+01,5.525730184189781369e+01,6.730508871065676146e+01,8.055562756631746879e+01,9.500882975540586983e+01,1.106645560559194053e+02,1.275226248952767634e+02,1.455828187695645681e+02
4.070692873475903895e+01,3.165620347827041670e+01,2.373704619867516996e+01,1.696818189687143885e+01,1.136312591736738931e+01,6.931795415433031238e+00,3.681562618638732687e+00,1.617962828932545394e+00,7.451820656957365285e-01,1.066400153748519486e+00,2.584036659441787620e+00,5.299930111786987474e+00,9.215470517506652470e+00,1.433169860446148469e+01,2.064938098733130545e+01,2.816906765718903571e+01,3.689113632325397418e+01,4.681582685655747866e+01,5.794326819885582580e+01,7.027349947666952801e+01,8.380648661592789495e+01,9.854213543200427239e+01,1.144803019358239737e+02,1.316208004240119180e+02,1.499634097923375293e+02
3.839899802309895449e+01,2.962575695877620419e+01,2.198518089549031629e+01,1.549573493890574838e+01,1.017074546791699596e+01,6.019989147655314454e+00,3.050731753904348142e+00,1.268426600654348091e+00,6.771956609571071484e-01,1.280168106590124033e+00,3.079723005976834127e+00,6.077666197073193111e+00,1.027536107120825903e+01,1.567382652108561025e+01,2.227381112398060736e+01,3.007584987697835288e+01,3.908030795302623517e+01,4.928741468512760093e+01,6.069729011136939789e+01,7.330996579823792558e+01,8.712540122109395213e+01,1.021434966641582633e+02,1.183641033712840880e+02,1.357870315083025332e+02,1.544120563706661642e+02
3.615912286699443712e+01,2.766336599483754810e+01,2.030137114786101904e+01,1.409134353649561966e+01,9.046420574022166150e+00,5.176238435433154983e+00,2.487956444725520466e+00,9.869459279317062128e-01,6.772648117740333040e-01,1.561991614987284782e+00,3.643464908067435726e+00,6.923457837914954283e+00,1.140330718046542735e+01,1.708400999326530112e+01,2.396629681618547281e+01,3.205068765232319805e+01,4.133753513835407034e+01,5.182705806925330450e+01,6.351936757943850864e+01,7.641448767536182629e+01,9.051237138181551245e+01,1.058129134518677574e+02,1.223159603622997338e+02,1.400213181481487652e+02,1.589287585045502738e+02
3.398730326644547972e+01,2.576903058645444844e+01,1.868561695578727821e+01,1.275500768964104381e+01,7.990151235682889208e+00,4.400543278766551047e+00,1.993236691102248770e+00,7.735208107646206477e-01,7.453895181465162167e-01,1.911870678940001955e+00,4.275262365713595969e+00,7.837305034312271879e+00,1.259930884527814676e+01,1.856224902100055019e+01,2.572683806394589467e+01,3.409358098322363873e+01,4.366281787923746549e+01,5.443475700893455382e+01,6.640950060306317937e+01,7.958706510804134382e+01,9.396739709809274643e+01,1.095503857951328683e+02,1.263358729088709538e+02,1.443236603435505288e+02,1.635135161939899149e+02
3.188353922145206809e+01,2.394275073362691231e+01,1.713791831926909026e+01,1.148672739834202439e+01,7.001937452899168690e+00,3.692903677655503536e+00,1.566572493034533720e+00,6.281512491530916176e-01,8.815697800745545543e-01,2.329805298448275774e+00,4.975115378915310416e+00,8.819207786265147675e+00,1.386336606564642970e+01,2.010854360429134147e+01,2.755543486726186586e+01,3.620452986967959674e+01,4.605615617567637798e+01,5.711051150417134892e+01,6.936768918224343849e+01,8.282769809627636448e+01,9.749047836992544092e+01,1.133559136939535392e+02,1.304238410109976769e+02,1.486940580945078239e+02,1.681663294389851444e+02
