8.991355808483899636e+01,7.653781774997437992e+01,6.419134333538005421e+01,5.289990953918260175e+01,4.268215106020132055e+01,3.355179935228633781e+01,2.551913358962836398e+01,1.859194966458251841e+01,1.277622385187161314e+01,8.076577496327605132e+00,4.496608763155321320e+00,2.039133583641676406e+00,7.063633347415065877e-01,5.000376461507527459e-01,1.421524862857107774e+00,3.471898848574480834e+00,6.651998249448049627e+00,1.096247259363257065e+01,1.640381839818526899e+01,2.297640761084659999e+01,3.068051011480616097e+01,3.951631159330288767e+01,4.948392773702108371e+01,6.058341554629637216e+01,7.281478230847349664e+01
8.425964956170845710e+01,7.133349412142212032e+01,5.943862276624126650e+01,4.860033453847515972e+01,3.883691962960242705e+01,3.016185419978089399e+01,2.258522451495220551e+01,1.611467823249911646e+01,1.075607604882727308e+01,6.513948037926066803e+00,3.391819477263133820e+00,1.392447510298015390e+00,5.179956770695545165e-01,7.701643709078224154e-01,2.150289522555633770e+00,4.659418041078391859e+00,8.298366021739768783e+00,1.306776401882279615e+01,1.896809249888167770e+01,2.599970976113532473e+01,3.416287402289954400e+01,4.345776094433887238e+01,5.388447755846014786e+01,6.544307334537232634e+01,7.813354902116391543e+01
7.879671326080043059e+01,6.632014271509214609e+01,5.487687441932482812e+01,4.449173175999005281e+01,3.518266042122586867e+01,2.696288126949777109e+01,1.984228766249835374e+01,1.382837902263800878e+01,8.926900468005205980e+00,5.142290801746766782e+00,2.478002413593183739e+00,9.367336591765820231e-01,5.206002416198299843e-01,1.231263317887109299e+00,3.070026404476374982e+00,6.037909455804514103e+00,1.013570601625370848e+01,1.536402766623523064e+01,2.172333882180030429e+01,2.921398413364630287e+01,3.783621015321516268e+01,4.759018251759711404e+01,5.847599960212149739e+01,7.049370336667062986e+01,8.364328795607670486e+01
7.352474918211456156e+01,6.149776353098442172e+01,5.050609829463061118e+01,4.057410120372716023e+01,3.171937343507151397e+01,2.395488056143687317e+01,1.729032303226670919e+01,1.173305203499911364e+01,7.288697109405348762e+00,3.961605787789685973e+00,1.755157572145458866e+00,6.719920302773707554e-01,7.141770283923258855e-01,1.883334487088619280e+00,4.180735508619330076e+00,7.607373092752851562e+00,1.216401823298985363e+01,1.785126353586984749e+01,2.466955736694112389e+01,3.261923072837947046e+01,4.170051850575300989e+01,5.191357631307758425e+01,6.325849386800503993e+01,7.573530561019111929e+01,8.934399911321166599e+01
6.844375732565087844e+01,5.686635656909890457e+01,4.632629439215863698e+01,3.684744286968644644e+01,2.844705867113934872e+01,2.113785207559817536e+01,1.492933062425728252e+01,9.828697269582434615e+00,5.841465973027715641e+00,2.971892996054835923e+00,1.223284952919951429e+00,5.982226236003816977e-01,1.098726037387039556e+00,2.726377878512347142e+00,5.482416834984507936e+00,9.367808951923406013e+00,1.438330267194821843e+01,2.052947162772671419e+01,2.780674813430414716e+01,3.621544954533481331e+01,4.575579908051298617e+01,5.642794233078016219e+01,6.823196035611076127e+01,8.116788007593370935e+01,9.523568249256867091e+01
6.355373769140932438e+01,5.242592182943552359e+01,4.233746271190874921e+01,3.331175675786790435e+01,2.536571612942940135e+01,1.851179581198163859e+01,1.275931043847003465e+01,8.115314726387948596e+00,4.585207058872280861e+00,2.173152426542182880e+00,8.823845559166602071e-01,7.154254391456146278e-01,1.674247268603988648e+00,3.760393492158309314e+00,6.975070383571932986e+00,1.131921703331621742e+01,1.679355933312885796e+01,2.339865194180586627e+01,3.113491112388950199e+01,4.000264058451250548e+01,5.000205187749534019e+01,6.113328057070515342e+01,7.339639906643883194e+01,8.679142676389871269e+01,1.013183380941481886e+02
5.885469027939011966e+01,4.817645931199444220e+01,3.853960325388118235e+01,2.996704286827166897e+01,2.247534580994172160e+01,1.607671177058739787e+01,1.078026247490505263e+01,6.592904405415710656e+00,3.519920366939087941e+00,1.565384079251767702e+00,7.324563811355977450e-01,1.023600476913067103e+00,2.440740722043146516e+00,4.985381328026488035e+00,8.658696154381553711e+00,1.346159733693122540e+01,1.939478821653166207e+01,2.645880447810714742e+01,3.465404633569698944e+01,4.398080384591234804e+01,5.443927689669985170e+01,6.602959103285226661e+01,7.875180999898907430e+01,9.260594567408587352e+01,1.075919659179497927e+02
5.434661508959312215e+01,4.411796901677558225e+01,3.493271601807585114e+01,2.681330120089763369e+01,1.977594771267621709e+01,1.383259995141536258e+01,8.992186733562292034e+00,5.261466306665700365e+00,2.645605897228118231e+00,1.148587954183579285e+00,7.735004285767541621e-01,1.522747736902736015e+00,3.398206397704523152e+00,6.401341386116875753e+00,1.053329414741339320e+01,1.579494986276843527e+01,2.218698932215668762e+01,2.970992923663067131e+01,3.836415376972665570e+01,4.814993932953436229e+01,5.906747413812647807e+01,7.111687371722153728e+01,8.429819315376143152e+01,9.861143680649503551e+01,1.140565659639734406e+02
5.002951212201825371e+01,4.025045094377885846e+01,3.151680100449264543e+01,2.385053175574577011e+01,1.726752183763295179e+01,1.177946035446551676e+01,7.395083214441722674e+00,4.121000430137882198e+00,1.962263649739356630e+00,9.227640513376006437e-01,1.005516698240136453e+00,2.212867219114647455e+00,4.546644295588146534e+00,8.008273666429511550e+00,1.259886436266749676e+01,1.831927461082791453e+01,2.517016265000398434e+01,3.315202621737648769e+01,4.226523342597869259e+01,5.251004703537871876e+01,6.388664360177553192e+01,7.639512862381317859e+01,9.003554853075620201e+01,1.048079001611268239e+02,1.207121382322196439e+02
4.590338137666570617e+01,3.657390509300444847e+01,2.829185821313176064e+01,2.107873453281622034e+01,1.495006818481190791e+01,9.917292979737927894e+00,5.988951917543403169e+00,3.171506775832309444e+00,1.469893624472827343e+00,8.879123707138505406e-01,1.428505190125736624e+00,3.093958923548764339e+00,5.886054415693966924e+00,9.806178168964352793e+00,1.485540680014377379e+01,2.103457158110959568e+01,2.834430820007347052e+01,3.678509542034442603e+01,4.635728530445286566e+01,5.706112696344523982e+01,6.889678528764667931e+01,8.186435575262696318e+01,9.596387612997308736e+01,1.111953357379806562e+02,1.275586827226879194e+02
4.196822285353535875e+01,3.308833146445225282e+01,2.525788764399308306e+01,1.849790953210882449e+01,1.282358675421308369e+01,8.246097827232560462e+00,4.773792842867307762e+00,2.412985343748959011e+00,1.168495821428522596e+00,1.044032912312322203e+00,2.042465904233556451e+00,4.166022850205090222e+00,7.416436758022006970e+00,1.179505489372140126e+01,1.730292145984227759e+01,2.394084077361346985e+01,3.170942597236514615e+01,4.060913684553460712e+01,5.064030940514918910e+01,6.180317911373387574e+01,7.409789919573995576e+01,8.752455510366284841e+01,1.020831759514121018e+02,1.177737435370564896e+02,1.345961994353782814e+02
3.822403655262717592e+01,2.979373005812222175e+01,2.241488929707655942e+01,1.610805675362364298e+01,1.088807754583647736e+01,6.765874896949382489e+00,3.749605990413410694e+00,1.845436133887817576e+00,1.058070240606434620e+00,1.391125676133019073e+00,2.847398840563613032e+00,5.429058999083679282e+00,9.137791322572304864e+00,1.397490384070070668e+01,1.994140834176305432e+01,2.703808218833962940e+01,3.526551596687912848e+01,4.462415049294712333e+01,5.511430572806789741e+01,6.673620348624493204e+01,7.948998532605570233e+01,9.337572667692117534e+01,1.083934479950735152e+02,1.245431235583548641e+02,1.418246883702911134e+02
3.467082247394129269e+01,2.669010087401446185e+01,1.976286317238231405e+01,1.390917619736073974e+01,9.143540559682108437e+00,5.476624188888459699e+00,2.916391360181751047e+00,1.468859146248908232e+00,1.138616882006568742e+00,1.929190662175934046e+00,3.843303999115876390e+00,6.883067370184463130e+00,1.105011810934478511e+01,1.634572500990222110e+01,2.277086744590600276e+01,3.032629582528797130e+01,3.901257818361528251e+01,4.883013636258173307e+01,5.977927427320871345e+01,7.186020008097814582e+01,8.507304367859350691e+01,9.941787047240164554e+01,1.148946922609570862e+02,1.315034758018753962e+02,1.492441495274260035e+02
3.130858061747760246e+01,2.377744391212893404e+01,1.730180926991031143e+01,1.190126786332002773e+01,7.589975795749949405e+00,4.378345703049755677e+00,2.274148952172320381e+00,1.283254380832221875e+00,1.410135745628926962e+00,2.658227870441065122e+00,5.030181379890358961e+00,8.528047963507445317e+00,1.315341711833948501e+01,1.890751840132593742e+01,2.579129877227115486e+01,3.380548168445850621e+01,4.295061262257361534e+01,5.322709445443857135e+01,6.463521504057167988e+01,7.717516889793343182e+01,9.084707425335346898e+01,1.056509864901041595e+02,1.215869087490627436e+02,1.386548002676179010e+02,1.568545829067830368e+02
2.813731098323609459e+01,2.105575917246557438e+01,1.503172758966045741e+01,1.008433175150151762e+01,6.227383254040017135e+00,3.471039439433252660e+00,1.822878766385096050e+00,1.288621837637753620e+00,1.872626831473512166e+00,3.578237300928436504e+00,6.408030982887088278e+00,1.036400077905271289e+01,1.544768834955646852e+01,2.166028401497191425e+01,2.900270232085861366e+01,3.747563976585134071e+01,4.707961928375427618e+01,5.781502476851773054e+01,6.968212803015708801e+01,8.268110993711115952e+01,9.681207705033584432e+01,1.120750747300291863e+02,1.284700974593908427e+02,1.459970969555829470e+02,1.646559885083625545e+02
