4.673955921108320695e+02,4.645191088343922274e+02,4.350603933775032601e+02,3.990799084254507534e+02,3.619246859978613315e+02,3.253122950633861024e+02,2.899771905254302737e+02,2.562860329156181933e+02,2.244414814777234710e+02,1.945639773062956692e+02,1.667290732828983550e+02,1.409861641612543792e+02,1.173685974056012071e+02,9.589945966366150287e+01,7.659505047200441652e+01,5.946705209262085390e+01,4.452393096814194706e+01,3.177186891606851660e+01,2.121539695872025177e+01,1.285783567662407556e+01,6.701606473796721808e+00,2.748454770144355130e+00,9.996118921092137510e-01,1.455913521163576085e+00,4.117886851504963808e+00
4.256958515248530830e+02,4.195123934055814630e+02,3.914619637503901117e+02,3.573511123527254654e+02,3.222310560537293327e+02,2.877328708467672982e+02,2.545556651547303204e+02,2.230488951211926008e+02,1.934058429876664320e+02,1.657414112569271936e+02,1.401276781864647205e+02,1.166117542530287920e+02,9.522542810851206241e+01,7.599068990445245220e+01,5.892304833286104326e+01,4.403360318748774205e+01,3.133038422879570462e+01,2.081924085435714389e+01,1.250444763907932710e+01,6.389124960662578623e+00,2.475536221023087347e+00,7.653008558771361436e-01,1.259548719486985213e+00,3.959032917625538328e+00,8.864212707032772087e+00
3.863355206610970072e+02,3.768450876989934955e+02,3.502029438454996466e+02,3.179617260022227470e+02,2.848768358318196761e+02,2.524928563523711773e+02,2.214735495062531356e+02,1.921511670489895778e+02,1.647096142198319626e+02,1.392582549297812307e+02,1.158656928122534993e+02,9.457675406702567500e+01,7.542166853364533097e+01,5.842132986746582901e+01,4.359045591594000513e+01,3.093956400457694045e+01,2.047624721167172979e+01,1.220602251486805478e+01,6.132908041660661169e+00,2.259823966923322214e+00,5.888756904716885288e-01,1.121556663832145695e+00,3.858895269086999313e+00,8.801562036309718451e+00,1.594994828478280979e+01
3.493145995195624778e+02,3.365171917146271312e+02,3.112833336628310690e+02,2.809117493739418592e+02,2.498620253321318501e+02,2.195922515801967165e+02,1.907308435799978099e+02,1.635928486990085560e+02,1.383527951742194091e+02,1.151145083248572547e+02,9.394311716026432180e+01,7.488116360324457332e+01,5.795731868100060780e+01,4.319137955270126383e+01,3.059727322124102500e+01,2.018493454388826436e+01,1.196151991676994975e+01,5.932213897601118724e+00,2.100778166464178476e+00,4.699326954062676975e-01,1.041624882142500486e+00,3.817222194009375347e+00,8.797651540909210865e+00,1.598350087721613555e+01,2.537509358475509913e+01
3.146330881002501201e+02,2.985287054524830523e+02,2.747031332023844357e+02,2.462011824678831715e+02,2.171866245546663379e+02,1.890310565302445127e+02,1.623275473759645706e+02,1.373739400712497343e+02,1.143353858508292120e+02,9.331017144215545045e+01,7.435995123049737288e+01,5.752498286168569308e+01,4.283237855057816290e+01,3.030083896015891654e+01,1.994350024876433025e+01,1.176971480542183457e+01,5.786202344090386696e+00,1.997815002556424746e+00,4.080580134899292610e-01,1.019451146111441275e+00,3.833783796035536096e+00,8.852297446408826431e+00,1.607581753495364651e+01,2.550484944034477408e+01,3.713964860694955661e+01
2.822909864031602751e+02,2.628796289125616568e+02,2.404623424641603719e+02,2.138300252840469398e+02,1.868506334994231963e+02,1.608092712025147932e+02,1.362636608941537872e+02,1.134944411657132832e+02,9.265738624966115822e+01,7.384524428167598842e+01,5.711619502295270223e+01,4.250821184234908401e+01,3.004684814237796076e+01,1.974970808983886172e+01,1.162913699850984983e+01,5.693904789177646641e+00,1.950294493633055959e+00,4.028258297339607497e-01,1.054747582737910472e+00,3.908379319038850053e+00,8.965352432150812234e+00,1.622678242103053492e+01,2.569339325122037110e+01,3.736560772569566780e+01,5.124361335136632789e+01
2.522882944282927156e+02,2.295699620948622339e+02,2.085609614481585936e+02,1.837982778224329365e+02,1.588540521664022265e+02,1.349268955970073876e+02,1.125391841345652466e+02,9.195435198239904651e+01,7.331879637071544664e+01,5.671972684341879756e+01,4.221184853763032407e+01,2.983085054523472479e+01,1.960072745639999781e+01,1.153798694174100881e+01,5.654183470477630813e+00,1.957504495155684365e+00,4.537963653979561474e-01,1.147246379133715966e+00,4.040846874208103401e+00,9.136717214188452729e+00,1.643633079048828449e+01,2.594067711787439734e+01,3.765037868970922119e+01,5.156577573326867991e+01,6.768698781800522113e+01
2.246250121756472140e+02,1.985997049993848975e+02,1.789989901543788164e+02,1.561059400830410198e+02,1.331968805556034852e+02,1.113839297137220257e+02,9.115411709719882083e+01,7.275367252130685358e+01,5.631961621399184281e+01,4.193361912738370023e+01,2.964691177453005722e+01,1.949289897034254082e+01,1.149401649264421899e+01,5.665675515865368439e+00,2.018639664667605693e+00,5.605139233559334189e-01,1.296707959385070552e+00,4.231076650755696278e+00,9.366355887900519761e+00,1.670446483156029416e+01,2.624671887104796753e+01,3.799398153694049540e+01,5.194677385042029272e+01,6.810535346306402005e+01,8.646977200686632159e+01
1.993011396452239410e+02,1.699688576261299033e+02,1.517764285828213815e+02,1.307530120658713884e+02,1.098791186670270008e+02,9.018037355265886390e+01,7.210845978205460938e+01,5.589240278243700288e+01,4.165984577949050305e+01,2.948692113357090250e+01,1.942138473365204376e+01,1.149435711767259960e+01,5.726715251110689131e+00,2.132773812211962827e+00,7.225055810798031164e-01,1.502933073778408124e+00,4.479029275594411885e+00,9.654316644599912678e+00,1.703127462381518953e+01,2.661162217115439788e+01,3.839651667382995015e+01,5.238669567822893214e+01,6.858257873335372778e+01,8.698434091508160293e+01,1.075919659179498069e+02
1.763166768370230670e+02,1.436774199750972230e+02,1.268932767334862319e+02,1.077394937709239997e+02,8.890076650067280184e+01,7.131622711381801594e+01,5.540221218913276147e+01,4.137054276578943046e+01,2.933948506721142024e+01,1.937963286198035107e+01,1.153526741499630681e+01,5.835224987224894022e+00,2.298823731799384706e+00,9.392818307807726530e-01,1.765781219714224193e+00,4.784761946423096823e+00,1.000076031402596222e+01,1.741696636066631498e+01,2.703560308195203632e+01,3.885818923297062355e+01,5.288572419883406894e+01,6.911881954173941267e+01,8.755779333850919954e+01,1.082027380893212438e+02,1.310535695512553502e+02
1.556716237510441090e+02,1.197253920462866006e+02,1.043495346063731120e+02,8.706538519819872590e+01,7.026182405654066088e+01,5.479149039719933967e+01,4.103537431843301420e+01,2.918809247136398000e+01,1.935853407715450558e+01,1.161175431261194646e+01,5.988559818562744219e+00,2.515502578999396555e+00,1.210341934710289946e+00,2.085199571571812349e+00,5.148466580570872253e+00,1.040600054129002672e+01,1.786190107467974286e+01,2.751902579895496714e+01,3.937934126231110099e+01,5.344416601700913816e+01,6.971434144606040206e+01,8.819035312747216437e+01,1.088724176658868998e+02,1.317605449857832696e+02,1.568545829067831221e+02
