8.085012930249165564e+00,4.610895282021775898e+00,2.063749295677774320e+00,5.371841001566841634e-01,6.054676364085663509e-02,6.448012652600701999e-01,2.294173888670147043e+00,5.010038426239748155e+00,8.792445526194038408e+00,1.364078894833484590e+01
6.413382343716731881e+00,3.370938102230439881e+00,1.267600318220573286e+00,1.891812335288769464e-01,1.625658067986712751e-01,1.197707880673773095e+00,3.298352033271564565e+00,6.465618990742640015e+00,1.069941711169427734e+01,1.599905572669281462e+01
4.938106440063488201e+00,2.327335605318293865e+00,6.678060236425660268e-01,3.753304978026768962e-02,4.609395328356887256e-01,1.946969178966684977e+00,4.498884860752195181e+00,8.117554238124750299e+00,1.280274338007373736e+01,1.855367718793000975e+01
3.659185219289456281e+00,1.480087791285358056e+00,2.643664119437645343e-01,8.223954891085979990e-02,9.556679417519027275e-01,2.892585160138787970e+00,5.895772371112014021e+00,9.965844168386036372e+00,1.510242433133237405e+01,2.130465333204638867e+01
2.576618681394624577e+00,8.291946601316211307e-01,5.728148312416168897e-02,3.233007309206505364e-01,1.646751033547315446e+00,4.034555824190089623e+00,7.489014564351030856e+00,1.201048878152652755e+01,1.759845996547021940e+01,2.425198415904195315e+01
1.690406826378981986e+00,3.746562118570792577e-01,4.655123718375848985e-02,7.607165958096456793e-01,2.534188808221936817e+00,5.372881171120605259e+00,9.278611440469264338e+00,1.425148807754623981e+01,2.029085028248727696e+01,2.739566966891675293e+01
1.000549654242549158e+00,1.164724464617417632e-01,2.321756741225550758e-01,1.394487143577835875e+00,3.617981265775749744e+00,6.907561200930306455e+00,1.126456299946667627e+01,1.668884205644512519e+01,2.317959528238352007e+01,3.073570986167073826e+01
5.070471649853149909e-01,5.464336394560291577e-02,6.141547939405505030e-01,2.224612374225225508e+00,4.898128406208759777e+00,8.638595913619207423e+00,1.344686924134329509e+01,1.932255071822321568e+01,2.626469496515895585e+01,3.427210473730390561e+01
2.098993586072771533e-01,1.891689643086651995e-01,1.192488596637751641e+00,3.251092287751824017e+00,6.374630229520986902e+00,1.056598530918732592e+01,1.582553016609913143e+01,2.215261406288052726e+01,2.954614933081361272e+01,3.800485429581629404e+01
1.091062351084423065e-01,5.200492475509257417e-01,1.967177082214146333e+00,4.473926884157613415e+00,8.047486735712396921e+00,1.268972938763462821e+01,1.840054577373414801e+01,2.517903209041702084e+01,3.302395837934746936e+01,4.193395853720787869e+01
